PageName,MIN,MAX,RANGE,MEAN,STD,MEDIAN,PCT90,Buried_Arc,CentroidX,CentroidY
BD51,0.02,0.83,0.81,0.17,0.06,0.16,0.24,0,716032,4339121
BD52,0.10,0.53,0.43,0.26,0.06,0.26,0.33,0,716037,4339121
BD53,0.07,0.64,0.57,0.27,0.07,0.26,0.35,0,716042,4339121
BD54,0.08,0.80,0.73,0.25,0.09,0.23,0.36,0,716047,4339121
BD64,0.00,0.72,0.72,0.09,0.05,0.08,0.15,1,716097,4339121
BD65,0.00,0.33,0.33,0.08,0.04,0.07,0.12,1,716102,4339121
BD66,0.00,0.40,0.40,0.06,0.03,0.05,0.10,1,716107,4339121
BD67,0.00,0.18,0.18,0.04,0.02,0.03,0.07,1,716112,4339121
BE47,0.00,0.78,0.78,0.11,0.07,0.10,0.19,0,716012,4339116
BE48,0.00,0.91,0.91,0.18,0.14,0.15,0.32,0,716017,4339116
BE49,0.00,0.89,0.89,0.14,0.09,0.13,0.21,0,716022,4339116
BE50,0.02,0.30,0.27,0.12,0.03,0.12,0.16,0,716027,4339116
BE51,0.06,0.40,0.34,0.14,0.04,0.13,0.18,0,716032,4339116
BE52,0.03,0.80,0.77,0.20,0.10,0.17,0.36,0,716037,4339116
BE53,0.04,0.83,0.79,0.31,0.09,0.30,0.44,0,716042,4339116
BE54,0.08,0.86,0.78,0.30,0.09,0.29,0.41,0,716047,4339116
BE65,0.00,0.32,0.32,0.07,0.04,0.06,0.12,1,716102,4339116
BE66,0.00,0.88,0.88,0.09,0.06,0.07,0.14,1,716107,4339116
BE67,0.00,0.77,0.77,0.08,0.06,0.06,0.13,1,716112,4339116
BF48,0.00,0.89,0.89,0.10,0.12,0.08,0.17,0,716017,4339111
BF49,0.00,0.89,0.89,0.12,0.09,0.11,0.18,0,716022,4339111
BF50,0.02,0.28,0.25,0.13,0.04,0.13,0.18,0,716027,4339111
BF51,0.04,0.25,0.21,0.13,0.02,0.13,0.16,0,716032,4339111
BF52,0.05,0.42,0.37,0.16,0.04,0.15,0.19,0,716037,4339111
BF53,0.07,0.73,0.66,0.23,0.07,0.23,0.32,0,716042,4339111
BF54,0.10,0.90,0.80,0.29,0.09,0.28,0.42,0,716047,4339111
BF66,0.00,0.90,0.90,0.12,0.11,0.09,0.21,1,716107,4339111
BG49,0.00,0.44,0.44,0.07,0.03,0.07,0.12,0,716022,4339106
BG50,0.01,0.34,0.32,0.11,0.04,0.11,0.16,0,716027,4339106
BG51,0.04,0.30,0.26,0.11,0.02,0.11,0.14,0,716032,4339106
BG52,0.06,0.33,0.27,0.15,0.03,0.14,0.18,0,716037,4339106
BG53,0.07,0.51,0.44,0.20,0.06,0.19,0.27,0,716042,4339106
BG54,0.08,0.68,0.59,0.24,0.07,0.24,0.32,0,716047,4339106
BG55,0.09,0.55,0.45,0.26,0.07,0.25,0.35,0,716052,4339106
BH50,0.00,0.35,0.35,0.08,0.03,0.08,0.13,0,716027,4339101
BH51,0.01,0.38,0.38,0.13,0.04,0.13,0.18,0,716032,4339101
BH52,0.00,0.36,0.36,0.13,0.04,0.13,0.18,0,716037,4339101
BH53,0.05,0.31,0.26,0.16,0.03,0.16,0.20,0,716042,4339101
BH54,0.05,0.63,0.58,0.21,0.06,0.20,0.28,0,716047,4339101
BH55,0.06,0.58,0.52,0.24,0.06,0.23,0.32,0,716052,4339101
BI51,0.00,0.48,0.48,0.11,0.05,0.10,0.17,0,716032,4339096
BI52,0.03,0.43,0.40,0.15,0.05,0.14,0.21,0,716037,4339096
BI53,0.03,0.36,0.33,0.15,0.03,0.15,0.19,0,716042,4339096
BI54,0.06,0.54,0.48,0.17,0.03,0.17,0.20,0,716047,4339096
BI55,0.08,0.63,0.54,0.23,0.05,0.22,0.29,0,716052,4339096
BI56,0.12,0.59,0.47,0.26,0.06,0.25,0.33,0,716057,4339096
BJ52,0.03,0.41,0.38,0.14,0.04,0.14,0.20,0,716037,4339091
BJ53,0.02,0.39,0.38,0.15,0.04,0.14,0.19,0,716042,4339091
BJ54,0.06,0.46,0.40,0.18,0.04,0.18,0.23,0,716047,4339091
BJ55,0.11,0.43,0.32,0.22,0.04,0.22,0.27,0,716052,4339091
BJ56,0.12,0.82,0.71,0.30,0.08,0.29,0.41,0,716057,4339091
BJ57,0.10,0.84,0.74,0.33,0.08,0.31,0.43,0,716062,4339091
BK52,0.01,0.30,0.28,0.11,0.04,0.11,0.16,0,716037,4339086
BK53,0.01,0.39,0.38,0.15,0.05,0.15,0.22,0,716042,4339086
BK54,0.05,0.45,0.40,0.19,0.04,0.18,0.25,0,716047,4339086
BK55,0.08,0.64,0.56,0.25,0.06,0.25,0.33,0,716052,4339086
BK56,0.14,0.56,0.42,0.27,0.05,0.27,0.33,0,716057,4339086
BK57,0.17,0.88,0.71,0.34,0.07,0.33,0.43,0,716062,4339086
BK58,0.14,0.70,0.56,0.33,0.07,0.32,0.42,0,716067,4339086
BK59,0.07,0.88,0.80,0.28,0.08,0.26,0.37,0,716072,4339086
BK60,0.07,0.50,0.43,0.21,0.05,0.20,0.27,0,716077,4339086
BK61,0.05,0.33,0.28,0.16,0.03,0.16,0.20,0,716082,4339086
BK62,0.03,0.27,0.24,0.13,0.03,0.13,0.18,0,716087,4339086
BK63,0.01,0.33,0.33,0.08,0.03,0.08,0.12,0,716092,4339086
BL53,0.00,0.45,0.45,0.13,0.05,0.13,0.19,0,716042,4339081
BL54,0.03,0.51,0.48,0.20,0.06,0.19,0.27,0,716047,4339081
BL55,0.09,0.50,0.41,0.23,0.05,0.23,0.30,0,716052,4339081
BL56,0.08,0.81,0.73,0.29,0.07,0.28,0.38,0,716057,4339081
BL57,0.18,0.72,0.54,0.34,0.06,0.33,0.42,0,716062,4339081
BL58,0.17,0.72,0.56,0.35,0.07,0.34,0.44,0,716067,4339081
BL59,0.11,0.88,0.77,0.35,0.10,0.33,0.49,0,716072,4339081
BL60,0.01,0.64,0.63,0.28,0.08,0.29,0.38,0,716077,4339081
BL61,0.03,0.55,0.51,0.22,0.06,0.22,0.29,0,716082,4339081
BL62,0.06,0.35,0.29,0.17,0.04,0.17,0.22,0,716087,4339081
BL63,0.00,0.31,0.31,0.11,0.04,0.11,0.15,0,716092,4339081
BL76,0.00,0.40,0.40,0.08,0.05,0.07,0.15,0,716157,4339081
BM54,0.02,0.49,0.47,0.20,0.07,0.19,0.30,0,716047,4339076
BM55,0.03,0.66,0.63,0.27,0.08,0.27,0.38,0,716052,4339076
BM56,0.07,0.63,0.55,0.26,0.06,0.26,0.34,0,716057,4339076
BM57,0.10,0.67,0.57,0.31,0.06,0.31,0.39,0,716062,4339076
BM58,0.13,0.75,0.62,0.34,0.07,0.34,0.45,0,716067,4339076
BM59,0.15,0.79,0.63,0.41,0.08,0.40,0.52,0,716072,4339076
BM60,0.14,0.88,0.74,0.37,0.10,0.35,0.49,0,716077,4339076
BM61,0.09,0.67,0.58,0.28,0.07,0.27,0.37,0,716082,4339076
BM62,0.07,0.54,0.47,0.20,0.05,0.19,0.27,0,716087,4339076
BM63,0.02,0.30,0.28,0.12,0.03,0.12,0.16,0,716092,4339076
BM74,0.00,0.20,0.20,0.05,0.02,0.05,0.08,0,716147,4339076
BM75,0.00,0.25,0.25,0.08,0.03,0.07,0.12,0,716152,4339076
BM76,0.00,0.32,0.32,0.12,0.05,0.12,0.18,0,716157,4339076
BN54,0.00,0.49,0.49,0.12,0.07,0.13,0.20,0,716047,4339071
BN55,0.03,0.72,0.69,0.26,0.09,0.25,0.37,0,716052,4339071
BN56,0.04,0.82,0.78,0.30,0.10,0.28,0.44,0,716057,4339071
BN57,0.09,0.59,0.50,0.27,0.06,0.26,0.35,0,716062,4339071
BN58,0.13,0.78,0.65,0.33,0.08,0.32,0.44,0,716067,4339071
BN59,0.19,0.89,0.71,0.41,0.09,0.40,0.52,0,716072,4339071
BN60,0.16,0.88,0.72,0.40,0.09,0.38,0.51,0,716077,4339071
BN61,0.07,0.84,0.77,0.32,0.09,0.31,0.44,0,716082,4339071
BN62,0.03,0.64,0.61,0.21,0.07,0.21,0.31,0,716087,4339071
BN63,0.01,0.33,0.33,0.12,0.03,0.12,0.17,0,716092,4339071
BN64,0.00,0.33,0.33,0.08,0.03,0.08,0.12,0,716097,4339071
BN74,0.00,0.35,0.35,0.10,0.03,0.10,0.13,0,716147,4339071
BN75,0.02,0.48,0.46,0.12,0.03,0.12,0.15,0,716152,4339071
BN76,0.02,0.55,0.54,0.12,0.03,0.12,0.16,0,716157,4339071
BO55,0.03,0.48,0.45,0.17,0.07,0.16,0.26,0,716052,4339066
BO56,0.01,0.64,0.63,0.25,0.07,0.25,0.34,0,716057,4339066
BO57,0.09,0.80,0.71,0.29,0.08,0.28,0.39,0,716062,4339066
BO58,0.13,0.75,0.62,0.32,0.08,0.31,0.42,0,716067,4339066
BO59,0.12,0.76,0.64,0.33,0.07,0.32,0.42,0,716072,4339066
BO60,0.09,0.88,0.80,0.33,0.09,0.32,0.43,0,716077,4339066
BO61,0.02,0.72,0.70,0.30,0.09,0.29,0.41,0,716082,4339066
BO62,0.04,0.79,0.75,0.20,0.07,0.19,0.28,0,716087,4339066
BO63,0.02,0.27,0.25,0.12,0.03,0.11,0.16,0,716092,4339066
BO64,0.00,0.25,0.25,0.07,0.02,0.07,0.10,0,716097,4339066
BO72,0.00,0.38,0.38,0.09,0.07,0.06,0.20,0,716137,4339066
BO73,0.00,0.35,0.35,0.09,0.03,0.09,0.13,0,716142,4339066
BO74,0.03,0.28,0.25,0.11,0.02,0.11,0.14,0,716147,4339066
BO75,0.00,0.26,0.26,0.10,0.04,0.11,0.14,0,716152,4339066
BO76,0.00,0.30,0.30,0.10,0.03,0.10,0.13,0,716157,4339066
BP56,0.01,0.80,0.79,0.24,0.09,0.24,0.35,0,716057,4339061
BP57,0.11,0.70,0.59,0.32,0.07,0.32,0.41,0,716062,4339061
BP58,0.12,0.78,0.65,0.30,0.06,0.30,0.38,0,716067,4339061
BP59,0.12,0.58,0.46,0.30,0.06,0.29,0.38,0,716072,4339061
BP60,0.07,0.67,0.61,0.25,0.06,0.24,0.33,0,716077,4339061
BP61,0.15,0.64,0.49,0.28,0.05,0.27,0.34,0,716082,4339061
BP62,0.04,0.51,0.47,0.21,0.06,0.20,0.29,0,716087,4339061
BP63,0.04,0.34,0.29,0.12,0.03,0.11,0.16,0,716092,4339061
BP64,0.00,0.31,0.31,0.07,0.03,0.07,0.10,0,716097,4339061
BP71,0.00,0.41,0.41,0.08,0.07,0.06,0.20,0,716132,4339061
BP72,0.00,0.47,0.47,0.04,0.04,0.03,0.09,0,716137,4339061
BP73,0.00,0.69,0.69,0.08,0.06,0.06,0.17,0,716142,4339061
BP74,0.00,0.50,0.50,0.12,0.05,0.12,0.18,0,716147,4339061
BQ57,0.10,0.61,0.51,0.27,0.06,0.27,0.36,0,716062,4339056
BQ58,0.13,0.67,0.54,0.29,0.06,0.29,0.38,0,716067,4339056
BQ59,0.16,0.70,0.54,0.31,0.06,0.31,0.39,0,716072,4339056
BQ60,0.03,0.60,0.58,0.25,0.07,0.25,0.35,0,716077,4339056
BQ61,0.10,0.54,0.45,0.26,0.06,0.26,0.33,0,716082,4339056
BQ62,0.06,0.42,0.36,0.19,0.04,0.19,0.24,0,716087,4339056
BQ63,0.03,0.29,0.26,0.12,0.03,0.11,0.16,0,716092,4339056
BQ64,0.00,0.51,0.51,0.09,0.04,0.08,0.12,0,716097,4339056
BQ71,0.00,0.35,0.35,0.05,0.03,0.04,0.08,0,716132,4339056
BQ72,0.00,0.18,0.18,0.04,0.02,0.04,0.06,0,716137,4339056
BQ73,0.00,0.24,0.24,0.06,0.03,0.06,0.09,0,716142,4339056
BR57,0.07,0.58,0.51,0.25,0.06,0.25,0.33,0,716062,4339051
BR58,0.09,0.77,0.68,0.32,0.09,0.31,0.44,0,716067,4339051
BR59,0.08,0.89,0.81,0.31,0.09,0.30,0.43,0,716072,4339051
BR60,0.05,0.64,0.59,0.24,0.07,0.23,0.34,0,716077,4339051
BR61,0.01,0.56,0.56,0.21,0.06,0.20,0.28,0,716082,4339051
BR62,0.08,0.55,0.47,0.22,0.05,0.21,0.29,0,716087,4339051
BR63,0.05,0.30,0.25,0.16,0.04,0.16,0.20,0,716092,4339051
BR64,0.03,0.33,0.30,0.11,0.03,0.10,0.15,0,716097,4339051
BR70,0.00,0.24,0.24,0.03,0.02,0.03,0.06,0,716127,4339051
BR71,0.00,0.14,0.14,0.03,0.02,0.03,0.05,0,716132,4339051
BR73,0.00,0.22,0.22,0.05,0.02,0.05,0.07,0,716142,4339051
BS58,0.08,0.64,0.56,0.29,0.08,0.28,0.39,0,716067,4339046
BS59,0.16,0.68,0.52,0.32,0.07,0.32,0.41,0,716072,4339046
BS60,0.08,0.61,0.53,0.28,0.07,0.27,0.37,0,716077,4339046
BS61,0.06,0.60,0.54,0.23,0.06,0.23,0.31,0,716082,4339046
BS62,0.04,0.57,0.53,0.20,0.06,0.20,0.27,0,716087,4339046
BS63,0.09,0.72,0.63,0.18,0.04,0.17,0.22,0,716092,4339046
BS64,0.02,0.35,0.33,0.11,0.03,0.10,0.15,0,716097,4339046
BS65,0.00,0.88,0.88,0.11,0.06,0.10,0.16,0,716102,4339046
BS66,0.00,0.35,0.35,0.07,0.04,0.06,0.12,0,716107,4339046
BS67,0.00,0.16,0.16,0.04,0.02,0.04,0.06,0,716112,4339046
BS68,0.00,0.17,0.17,0.03,0.03,0.03,0.07,0,716117,4339046
BS69,0.00,0.44,0.44,0.03,0.02,0.02,0.06,0,716122,4339046
BT59,0.08,0.66,0.58,0.26,0.07,0.26,0.36,0,716072,4339041
BT60,0.12,0.64,0.52,0.31,0.06,0.30,0.39,0,716077,4339041
BT61,0.06,0.65,0.58,0.29,0.08,0.28,0.38,0,716082,4339041
BT62,0.05,0.70,0.65,0.25,0.08,0.24,0.35,0,716087,4339041
BT63,0.01,0.47,0.45,0.20,0.06,0.19,0.27,0,716092,4339041
BT64,0.05,0.36,0.31,0.14,0.03,0.14,0.18,0,716097,4339041
BT65,0.00,0.34,0.34,0.10,0.03,0.09,0.13,0,716102,4339041
BT66,0.00,0.38,0.38,0.07,0.03,0.07,0.10,0,716107,4339041
BT67,0.00,0.29,0.29,0.05,0.03,0.05,0.08,0,716112,4339041
BT68,0.00,0.17,0.17,0.03,0.02,0.03,0.06,0,716117,4339041
BU59,0.02,0.51,0.49,0.15,0.07,0.14,0.24,0,716072,4339036
BU60,0.06,0.77,0.71,0.27,0.08,0.27,0.37,0,716077,4339036
BU61,0.08,0.82,0.74,0.33,0.09,0.31,0.45,0,716082,4339036
BU62,0.07,0.71,0.65,0.29,0.08,0.28,0.40,0,716087,4339036
BU63,0.04,0.72,0.68,0.28,0.09,0.28,0.39,0,716092,4339036
BU64,0.02,0.65,0.64,0.20,0.07,0.18,0.30,0,716097,4339036
BU65,0.03,0.26,0.23,0.12,0.03,0.12,0.16,0,716102,4339036
BU66,0.00,0.31,0.31,0.06,0.02,0.06,0.09,0,716107,4339036
BU67,0.00,0.21,0.21,0.05,0.02,0.05,0.08,0,716112,4339036
BU68,0.00,0.44,0.44,0.04,0.02,0.04,0.07,0,716117,4339036
BV61,0.11,0.86,0.74,0.38,0.09,0.38,0.50,0,716082,4339031
BV62,0.09,0.84,0.75,0.34,0.08,0.33,0.45,0,716087,4339031
BV63,0.12,0.67,0.55,0.30,0.07,0.30,0.39,0,716092,4339031
BV64,0.00,0.78,0.78,0.24,0.11,0.23,0.36,0,716097,4339031
BV65,0.00,0.69,0.69,0.13,0.06,0.12,0.20,0,716102,4339031
BW62,0.11,0.79,0.68,0.35,0.09,0.34,0.46,0,716087,4339026
BW63,0.00,0.72,0.72,0.26,0.08,0.25,0.36,0,716092,4339026
BW64,0.00,0.73,0.73,0.22,0.08,0.21,0.32,0,716097,4339026
BW65,0.02,0.41,0.39,0.13,0.04,0.12,0.18,0,716102,4339026
BX63,0.00,0.67,0.67,0.18,0.06,0.17,0.27,0,716092,4339021
BX64,0.04,0.42,0.39,0.15,0.04,0.15,0.19,0,716097,4339021
BX65,0.01,0.24,0.24,0.08,0.03,0.08,0.12,0,716102,4339021
BY63,0.03,0.47,0.43,0.13,0.04,0.12,0.17,0,716092,4339016
